# frame_id image_name x y z qx qy qz qw
323 0323.png -3.301485 2.448126 1.300000 0.186702 0.682013 0.682013 0.186702
324 0324.png -3.326954 2.403953 1.300000 0.178894 0.684103 0.684103 0.178894
325 0325.png -3.351304 2.359378 1.300000 0.170930 0.686136 0.686136 0.170930
326 0326.png -3.374506 2.314428 1.300000 0.162800 0.688111 0.688111 0.162800
327 0327.png -3.396533 2.269134 1.300000 0.154492 0.690023 0.690023 0.154492
328 0328.png -3.417357 2.223521 1.300000 0.145996 0.691871 0.691871 0.145996
329 0329.png -3.436950 2.177620 1.300000 0.137300 0.693649 0.693649 0.137300
330 0330.png -3.455284 2.131457 1.300000 0.128394 0.695352 0.695352 0.128394
331 0331.png -3.472331 2.085062 1.300000 0.119266 0.696976 0.696976 0.119266
332 0332.png -3.488064 2.038462 1.300000 0.109906 0.698513 0.698513 0.109906
333 0333.png -3.502455 1.991686 1.300000 0.100313 0.699955 0.699955 0.100313
334 0334.png -3.515497 1.944755 1.300000 0.090798 0.701253 0.701253 0.090798
335 0335.png -3.527233 1.897674 1.300000 0.081549 0.702389 0.702389 0.081549
336 0336.png -3.537712 1.850446 1.300000 0.072589 0.703371 0.703371 0.072589
337 0337.png -3.546985 1.803074 1.300000 0.063941 0.704210 0.704210 0.063941
338 0338.png -3.555103 1.755561 1.300000 0.055622 0.704916 0.704916 0.055622
339 0339.png -3.562114 1.707909 1.300000 0.047648 0.705500 0.705500 0.047648
340 0340.png -3.568070 1.660122 1.300000 0.040032 0.705973 0.705973 0.040032
341 0341.png -3.573020 1.612202 1.300000 0.032784 0.706346 0.706346 0.032784
342 0342.png -3.577015 1.564151 1.300000 0.025912 0.706632 0.706632 0.025912
343 0343.png -3.580104 1.515973 1.300000 0.019422 0.706840 0.706840 0.019422
344 0344.png -3.582338 1.467671 1.300000 0.013317 0.706981 0.706981 0.013317
345 0345.png -3.583766 1.419247 1.300000 0.007600 0.707066 0.707066 0.007600
346 0346.png -3.584439 1.370704 1.300000 0.002271 0.707103 0.707103 0.002271
347 0347.png -3.584407 1.322046 1.300000 -0.002670 0.707102 0.707102 -0.002670
348 0348.png -3.583720 1.273273 1.300000 -0.007225 0.707070 0.707070 -0.007225
349 0349.png -3.582428 1.224391 1.300000 -0.011395 0.707015 0.707015 -0.011395
350 0350.png -3.580581 1.175400 1.300000 -0.015184 0.706944 0.706944 -0.015184
351 0351.png -3.578229 1.126305 1.300000 -0.018595 0.706862 0.706862 -0.018595
352 0352.png -3.575423 1.077108 1.300000 -0.021630 0.706776 0.706776 -0.021630
353 0353.png -3.572211 1.027812 1.300000 -0.024294 0.706689 0.706689 -0.024294
354 0354.png -3.568646 0.978419 1.300000 -0.026590 0.706607 0.706607 -0.026590
355 0355.png -3.564776 0.928932 1.300000 -0.028522 0.706531 0.706531 -0.028522
356 0356.png -3.560651 0.879355 1.300000 -0.030092 0.706466 0.706466 -0.030092
357 0357.png -3.556322 0.829689 1.300000 -0.031304 0.706414 0.706414 -0.031304
358 0358.png -3.551839 0.779939 1.300000 -0.032160 0.706375 0.706375 -0.032160
359 0359.png -3.547252 0.730106 1.300000 -0.032663 0.706352 0.706352 -0.032663
360 0360.png -3.542611 0.680193 1.300000 -0.032816 0.706345 0.706345 -0.032816
361 0361.png -3.537966 0.630204 1.300000 -0.032619 0.706354 0.706354 -0.032619
362 0362.png -3.533368 0.580140 1.300000 -0.032074 0.706379 0.706379 -0.032074
363 0363.png -3.528865 0.530006 1.300000 -0.031182 0.706419 0.706419 -0.031182
364 0364.png -3.524509 0.479803 1.300000 -0.029945 0.706472 0.706472 -0.029945
365 0365.png -3.520349 0.429534 1.300000 -0.028362 0.706538 0.706538 -0.028362
366 0366.png -3.516436 0.379203 1.300000 -0.026434 0.706613 0.706613 -0.026434
367 0367.png -3.512819 0.328812 1.300000 -0.024161 0.706694 0.706694 -0.024161
368 0368.png -3.509549 0.278363 1.300000 -0.021543 0.706779 0.706779 -0.021543
369 0369.png -3.506676 0.227860 1.300000 -0.018579 0.706863 0.706863 -0.018579
370 0370.png -3.504250 0.177306 1.300000 -0.015271 0.706942 0.706942 -0.015271
371 0371.png -3.502320 0.126703 1.300000 -0.011617 0.707011 0.707011 -0.011617
372 0372.png -3.500938 0.076054 1.300000 -0.007618 0.707066 0.707066 -0.007618
373 0373.png -3.500153 0.025361 1.300000 -0.003276 0.707099 0.707099 -0.003276
374 0374.png -3.500013 -0.025371 1.300000 0.001324 0.707106 0.707106 0.001324
375 0375.png -3.500519 -0.076138 1.300000 0.005661 0.707084 0.707084 0.005661
376 0376.png -3.501623 -0.126931 1.300000 0.009652 0.707041 0.707041 0.009652
377 0377.png -3.503277 -0.177742 1.300000 0.013298 0.706982 0.706982 0.013298
378 0378.png -3.505431 -0.228561 1.300000 0.016601 0.706912 0.706912 0.016601
379 0379.png -3.508037 -0.279381 1.300000 0.019564 0.706836 0.706836 0.019564
380 0380.png -3.511045 -0.330193 1.300000 0.022188 0.706759 0.706759 0.022188
381 0381.png -3.514407 -0.380989 1.300000 0.024474 0.706683 0.706683 0.024474
382 0382.png -3.518073 -0.431759 1.300000 0.026426 0.706613 0.706613 0.026426
383 0383.png -3.521994 -0.482495 1.300000 0.028042 0.706551 0.706551 0.028042
384 0384.png -3.526121 -0.533190 1.300000 0.029325 0.706498 0.706498 0.029325
385 0385.png -3.530405 -0.583833 1.300000 0.030275 0.706458 0.706458 0.030275
386 0386.png -3.534797 -0.634417 1.300000 0.030891 0.706432 0.706432 0.030891
387 0387.png -3.539247 -0.684933 1.300000 0.031173 0.706419 0.706419 0.031173
388 0388.png -3.543708 -0.735373 1.300000 0.031120 0.706422 0.706422 0.031120
389 0389.png -3.548129 -0.785727 1.300000 0.030731 0.706439 0.706439 0.030731
390 0390.png -3.552462 -0.835988 1.300000 0.030002 0.706470 0.706470 0.030002
391 0391.png -3.556658 -0.886147 1.300000 0.028931 0.706515 0.706515 0.028931
392 0392.png -3.560667 -0.936196 1.300000 0.027516 0.706571 0.706571 0.027516
393 0393.png -3.564440 -0.986125 1.300000 0.025751 0.706638 0.706638 0.025751
394 0394.png -3.567929 -1.035926 1.300000 0.023633 0.706712 0.706712 0.023633
395 0395.png -3.571084 -1.085591 1.300000 0.021158 0.706790 0.706790 0.021158
396 0396.png -3.573856 -1.135112 1.300000 0.018319 0.706869 0.706869 0.018319
397 0397.png -3.576197 -1.184478 1.300000 0.015112 0.706945 0.706945 0.015112
398 0398.png -3.578056 -1.233683 1.300000 0.011530 0.707013 0.707013 0.011530
399 0399.png -3.579385 -1.282718 1.300000 0.007569 0.707066 0.707066 0.007569
400 0400.png -3.580136 -1.331573 1.300000 0.003222 0.707099 0.707099 0.003222
401 0401.png -3.580258 -1.380241 1.300000 -0.001516 0.707105 0.707105 -0.001516
402 0402.png -3.579703 -1.428713 1.300000 -0.006650 0.707076 0.707076 -0.006650
403 0403.png -3.578422 -1.476980 1.300000 -0.012187 0.707002 0.707002 -0.012187
404 0404.png -3.576365 -1.525034 1.300000 -0.018128 0.706874 0.706874 -0.018128
405 0405.png -3.573484 -1.572866 1.300000 -0.024478 0.706683 0.706683 -0.024478
406 0406.png -3.569729 -1.620467 1.300000 -0.031238 0.706416 0.706416 -0.031238
407 0407.png -3.565052 -1.667830 1.300000 -0.038409 0.706063 0.706063 -0.038409
408 0408.png -3.559403 -1.714946 1.300000 -0.045988 0.705610 0.705610 -0.045988
409 0409.png -3.552733 -1.761805 1.300000 -0.053972 0.705044 0.705044 -0.053972
410 0410.png -3.544994 -1.808400 1.300000 -0.062353 0.704352 0.704352 -0.062353
411 0411.png -3.536136 -1.854722 1.300000 -0.071123 0.703521 0.703521 -0.071123
412 0412.png -3.526109 -1.900763 1.300000 -0.080269 0.702536 0.702536 -0.080269
413 0413.png -3.514866 -1.946513 1.300000 -0.089774 0.701385 0.701385 -0.089774
414 0414.png -3.502356 -1.991964 1.300000 -0.099619 0.700054 0.700054 -0.099619
415 0415.png -3.488539 -2.037108 1.300000 -0.109611 0.698559 0.698559 -0.109611
416 0416.png -3.473416 -2.081933 1.300000 -0.119415 0.696951 0.696951 -0.119415
417 0417.png -3.457012 -2.126427 1.300000 -0.129017 0.695237 0.695237 -0.129017
418 0418.png -3.439349 -2.170578 1.300000 -0.138417 0.693427 0.693427 -0.138417
419 0419.png -3.420450 -2.214372 1.300000 -0.147615 0.691527 0.691527 -0.147615
420 0420.png -3.400340 -2.257799 1.300000 -0.156609 0.689546 0.689546 -0.156609
421 0421.png -3.379041 -2.300845 1.300000 -0.165402 0.687490 0.687490 -0.165402
422 0422.png -3.356575 -2.343498 1.300000 -0.173997 0.685365 0.685365 -0.173997
423 0423.png -3.332967 -2.385747 1.300000 -0.182395 0.683178 0.683178 -0.182395
424 0424.png -3.308240 -2.427578 1.300000 -0.190601 0.680934 0.680934 -0.190601
425 0425.png -3.282416 -2.468979 1.300000 -0.198619 0.678639 0.678639 -0.198619
426 0426.png -3.255519 -2.509939 1.300000 -0.206454 0.676296 0.676296 -0.206454
427 0427.png -3.227572 -2.550444 1.300000 -0.214110 0.673912 0.673912 -0.214110
428 0428.png -3.198598 -2.590483 1.300000 -0.221594 0.671488 0.671488 -0.221594
429 0429.png -3.168620 -2.630043 1.300000 -0.228911 0.669029 0.669029 -0.228911
430 0430.png -3.137662 -2.669111 1.300000 -0.236067 0.666538 0.666538 -0.236067
431 0431.png -3.105746 -2.707677 1.300000 -0.243068 0.664017 0.664017 -0.243068
432 0432.png -3.072896 -2.745726 1.300000 -0.249920 0.661468 0.661468 -0.249920
433 0433.png -3.039135 -2.783248 1.300000 -0.256630 0.658894 0.658894 -0.256630
434 0434.png -3.004486 -2.820229 1.300000 -0.263204 0.656296 0.656296 -0.263204
435 0435.png -2.968973 -2.856658 1.300000 -0.269647 0.653674 0.653674 -0.269647
436 0436.png -2.932618 -2.892521 1.300000 -0.275967 0.651031 0.651031 -0.275967
437 0437.png -2.895444 -2.927807 1.300000 -0.282170 0.648367 0.648367 -0.282170
438 0438.png -2.857475 -2.962504 1.300000 -0.288262 0.645682 0.645682 -0.288262
439 0439.png -2.818734 -2.996599 1.300000 -0.294248 0.642976 0.642976 -0.294248
440 0440.png -2.779244 -3.030079 1.300000 -0.300134 0.640249 0.640249 -0.300134
441 0441.png -2.739028 -3.062933 1.300000 -0.305928 0.637501 0.637501 -0.305928
442 0442.png -2.698110 -3.095149 1.300000 -0.311634 0.634732 0.634732 -0.311634
443 0443.png -2.656512 -3.126713 1.300000 -0.317257 0.631940 0.631940 -0.317257
444 0444.png -2.614258 -3.157614 1.300000 -0.322804 0.629124 0.629124 -0.322804
445 0445.png -2.571371 -3.187839 1.300000 -0.328280 0.626284 0.626284 -0.328280
446 0446.png -2.527873 -3.217376 1.300000 -0.333690 0.623419 0.623419 -0.333690
447 0447.png -2.483789 -3.246212 1.300000 -0.339040 0.620526 0.620526 -0.339040
448 0448.png -2.439142 -3.274337 1.300000 -0.344333 0.617604 0.617604 -0.344333
449 0449.png -2.393954 -3.301736 1.300000 -0.349576 0.614651 0.614651 -0.349576
450 0450.png -2.348248 -3.328398 1.300000 -0.354774 0.611666 0.611666 -0.354774
451 0451.png -2.302049 -3.354310 1.300000 -0.359929 0.608647 0.608647 -0.359929
452 0452.png -2.255378 -3.379460 1.300000 -0.365048 0.605590 0.605590 -0.365048
453 0453.png -2.208259 -3.403837 1.300000 -0.370135 0.602495 0.602495 -0.370135
454 0454.png -2.160716 -3.427427 1.300000 -0.375194 0.599357 0.599357 -0.375194
455 0455.png -2.112772 -3.450218 1.300000 -0.380230 0.596175 0.596175 -0.380230
456 0456.png -2.064449 -3.472198 1.300000 -0.385246 0.592946 0.592946 -0.385246
457 0457.png -2.015771 -3.493355 1.300000 -0.390247 0.589667 0.589667 -0.390247
458 0458.png -1.966761 -3.513676 1.300000 -0.395236 0.586335 0.586335 -0.395236
459 0459.png -1.917442 -3.533149 1.300000 -0.400218 0.582946 0.582946 -0.400218
460 0460.png -1.867837 -3.551761 1.300000 -0.405196 0.579497 0.579497 -0.405196
461 0461.png -1.817970 -3.569501 1.300000 -0.410174 0.575984 0.575984 -0.410174
462 0462.png -1.767863 -3.586357 1.300000 -0.415155 0.572404 0.572404 -0.415155
463 0463.png -1.717540 -3.602315 1.300000 -0.420142 0.568753 0.568753 -0.420142
464 0464.png -1.667024 -3.617363 1.300000 -0.425140 0.565027 0.565027 -0.425140
465 0465.png -1.616339 -3.631490 1.300000 -0.430151 0.561222 0.561222 -0.430151
466 0466.png -1.565506 -3.644683 1.300000 -0.435178 0.557333 0.557333 -0.435178
467 0467.png -1.514550 -3.656929 1.300000 -0.440224 0.553356 0.553356 -0.440224
468 0468.png -1.463494 -3.668216 1.300000 -0.445292 0.549286 0.549286 -0.445292
469 0469.png -1.412360 -3.678533 1.300000 -0.450384 0.545118 0.545118 -0.450384
470 0470.png -1.361172 -3.687866 1.300000 -0.455504 0.540848 0.540848 -0.455504
471 0471.png -1.309954 -3.696203 1.300000 -0.460652 0.536470 0.536470 -0.460652
472 0472.png -1.258727 -3.703533 1.300000 -0.465831 0.531979 0.531979 -0.465831
473 0473.png -1.207516 -3.709842 1.300000 -0.471043 0.527370 0.527370 -0.471043
474 0474.png -1.156344 -3.715119 1.300000 -0.476289 0.522637 0.522637 -0.476289
475 0475.png -1.105233 -3.719350 1.300000 -0.481570 0.517774 0.517774 -0.481570
476 0476.png -1.054207 -3.722525 1.300000 -0.486888 0.512776 0.512776 -0.486888
477 0477.png -1.003290 -3.724630 1.300000 -0.492244 0.507638 0.507638 -0.492244
478 0478.png -0.952503 -3.725654 1.300000 -0.497636 0.502353 0.502353 -0.497636
479 0479.png -0.901871 -3.725583 1.300000 0.503066 -0.496915 -0.496915 0.503066
480 0480.png -0.851416 -3.724406 1.300000 0.508532 -0.491320 -0.491320 0.508532
481 0481.png -0.801163 -3.722110 1.300000 0.514034 -0.485560 -0.485560 0.514034
482 0482.png -0.751133 -3.718684 1.300000 0.519571 -0.479631 -0.479631 0.519571
483 0483.png -0.701350 -3.714114 1.300000 0.525139 -0.473528 -0.473528 0.525139
484 0484.png -0.651837 -3.708388 1.300000 0.530738 -0.467244 -0.467244 0.530738
485 0485.png -0.602618 -3.701494 1.300000 0.536363 -0.460776 -0.460776 0.536363
486 0486.png -0.553715 -3.693421 1.300000 0.542011 -0.454119 -0.454119 0.542011
487 0487.png -0.505151 -3.684154 1.300000 0.547678 -0.447268 -0.447268 0.547678
488 0488.png -0.456951 -3.673683 1.300000 0.553359 -0.440221 -0.440221 0.553359
489 0489.png -0.409137 -3.661995 1.300000 0.559047 -0.432974 -0.432974 0.559047
490 0490.png -0.361732 -3.649077 1.300000 0.564738 -0.425525 -0.425525 0.564738
491 0491.png -0.314759 -3.634918 1.300000 0.570423 -0.417872 -0.417872 0.570423
492 0492.png -0.268241 -3.619505 1.300000 0.576096 -0.410016 -0.410016 0.576096
493 0493.png -0.222203 -3.602825 1.300000 0.581748 -0.401957 -0.401957 0.581748
494 0494.png -0.176666 -3.584866 1.300000 0.587370 -0.393696 -0.393696 0.587370
495 0495.png -0.131654 -3.565617 1.300000 0.592953 -0.385236 -0.385236 0.592953
496 0496.png -0.087190 -3.545064 1.300000 0.598487 -0.376580 -0.376580 0.598487
497 0497.png -0.043298 -3.523196 1.300000 0.603963 -0.367735 -0.367735 0.603963
498 0498.png 0.000000 -3.500000 1.300000 0.609368 -0.358707 -0.358707 0.609368
